,label,data,x,y
67,0,BJP shuts door media,-0.42184786135027025,-0.5250160065540657
68,0,Rabey Nadvi elected AIMPLB president,0.32551772322332356,-0.7142354529304962
69,0,Celluloid encore: Play Bollywood,-0.4626384986306899,-0.3318453897410259
70,0,KSMTF march Secretariat Aug 5,-0.7604711046071374,-0.12812303309870104
71,0,Charges Vaiko,-0.6254152794322654,0.4570663016814526
72,0,BJP finalises names induction UP Cabinet,0.6594426940497831,0.3449102842269843
73,0,Punjab levy entry tax yarn,0.3589276942309054,0.6983442531873313
74,0,Knight Knight,0.6873022819469636,0.3888629974897857
75,0,People's verdict must new districts: Cong,-0.1992033699350911,0.04491498080539772
76,0,Advani promises look Loomba case,0.4798350894423473,0.42810363174529203
77,0,Raymond looking acquisitions,0.691755124233055,-0.3363996032524486
78,0,Special force guard embassies Pak,0.4113144009277083,-0.5965300482460691
79,0,Rising trend Bihar rivers continues,-0.14283401916891622,0.7464027248087122
80,0,Brajesh's nephew police custody,-0.35845487352927563,-0.2712699399602647
81,0,EC calls meet review J&K poll preparations,-0.07326747337998074,-0.689943796702563
82,0,UK must stop people funding J&K militants: Advani,-0.28075957820204084,0.253963048745187
83,0,Brigadier booked manhandling,0.14222898433318967,0.7648785660365471
84,0,Star players everything lose,0.733376498970855,0.18912468966788293
85,0,Warburg may defer GACL plan,0.16995181033664036,-0.752370920339811
86,0,Body building Asian games first time since 1951,0.639833368406728,-0.35089812881928034
87,0,Scarcity life-saving drugs hits Vaishali district,-0.36873241996807427,-0.6520299229768242
88,0,Commuters crowded locals brave stones,0.6863031014313223,0.36083505192905935
89,0,Rally turns violent Bhavnagar,-0.14320801337262723,0.7633626263206805
90,0,Mark Philippoussis participate Tata Open,0.35060140386390126,0.6868159364306794
91,0,Outsourcing Is In,-0.32302040114809405,0.7211701498827292
92,0,Harmony concert usher Kali Puja Dakshineswar,-0.3377800927110057,-0.7114054998263544
93,0,Kadamba Transport traffic earnings,0.0010582043621448695,-0.7807880834999569
94,0,Prisoners revel Eid Beur jail,-0.7852767576347882,-0.047132839098590396
95,1,Brigand still roams; despite STFs crores rupees,-0.5793423958584277,-0.1055589192439255
96,0,US teacher gives hands-on green lesson,0.6619149275674499,0.38146535620423644
97,0,BJP review coalition performance state,-0.6060168772279614,0.2792995106293415
98,0,Anyone car seva?,-0.4467182197509526,-0.49681065172472016
99,0,The notes cure,-0.4639370558147356,0.6339532645247302
100,0,Night curfew continue Lunawada,0.0395449473901289,-0.777044859251879
101,0,National Security Advisory Board reconstituted,0.7758350445604307,-0.012615379695388423
102,0,Convocation stars might twinkle,0.635021020311278,-0.45943361535209226
103,0,Indian Davis Cup team sport national colours,-0.7163200759914717,0.014614470125091072
104,0,Double Rajeev,-0.019269854250351773,-0.7806027459145694
105,0,DIG rank officer charged paying contractor,-0.48331522404896604,-0.5309523353779757
106,0,Small storm big cup,-0.6868551931855759,-0.3759855030404707
107,0,The Devil's alternative,0.4009332259237889,0.1332505881415395
108,0,Environment report raps PCMT air pollution,0.5390151573642862,-0.4880628701156289
109,2,Jail inmates' hospital yearnings checked,0.541626936530763,0.15345901300823664
110,0,HC dismisses plea unauthorised structure,0.43334381753854173,-0.5717877689075077
111,0,VB finds 300 gm gold Sharma's locker,-0.44924950245745915,0.4916316037330381
112,0,Khalid predicts attacks US case war,0.402165501911733,0.4474392990416056
113,0,MCSAC receives complaints Aundh,-0.765382083741279,0.1848372332982228
114,2,'AI ready evacuate Indians; necessary',0.18460081209531065,0.1749500423566301
115,0,Women neurosurgeons meeting minds,-0.3228345617832862,-0.6172727076769354
116,0,Arrest Vasavi's ex-MD: Staff,-0.20895501231245212,-0.09325171770157888
117,1,Break DDA; say experts,-0.2128312595861832,-0.1864871831563742
118,0,Priyanka provides healing touch Dalits,0.6026208805053255,0.4910998423764967
119,0,Mobile services J&K end April,0.47949324777444285,-0.47152436213817334
120,0,Gang grenade-throwing militants busted JK,0.4433601896500439,0.6513146225351275
121,0,Farmers throw away,0.588797837239291,0.12426217604550323
122,1,An acid test SP; BSP,-0.12157319240405556,-0.4227306451895565
123,0,Property cards day away,0.12368249981109239,0.6250862497650728
124,0,Mystery shrouds policeman's return,-0.5411324374759489,-0.2333289273850868
125,0,TV soaps lose lather,0.03674662779926803,0.7853948369319881
126,0,When going's good,0.24216775101520557,0.24906690628474126
127,0,It's death dissent,0.3925614526598253,0.19522917897379197
128,0,Flop shows,-0.48859295512161816,0.6228242845293195
129,1,Monsoon hits Kerala; many places receive rain,-0.34990211837454105,0.28844612978449113
130,0,Masjid case: CBI lets 13 accused hook,-0.2759733914003132,-0.37706233238324616
131,0,New stadiums Uttranchal boost sports,0.2746383864954215,-0.6534451692357547
132,1,To Gregory Peck; love,0.37419525204966214,-0.2504000341028539
133,0,Ludhiana boy ninth IIT-JEE exam,0.6304264689467214,0.4081095890079483
134,0,Centre anti-farmer: Ajit Singh,0.2215934388371301,-0.17727267301141267
135,0,Border row: legal panel constituted,-0.16918950938804972,0.45856293574667994
136,0,Man arrested cheating customers,0.28690761331574455,-0.5994576908851527
137,1,Centre; Bengal locked CAS politics,0.24752774720485884,0.36996374783080377
138,2,'It's tough enter Stanford now',0.27207449415958296,0.26694111853264446
139,0,Summons Geelani case,0.3436975571271222,-0.6239574364165668
140,0,Five pimps convicted,-0.7356289999196203,-0.28428684124517545
141,0,JPC probe cola controversy,0.23401088958573102,0.732830670397196
142,0,Top hitman killed encounter,0.7296072382220755,-0.05232394916532497
143,0,Menon's candidature threat CPI(M): Pinarayi,0.423371601493819,-0.1218041196605111
144,1,Karunakaran; son resent high command's choice,0.024572288447219152,-0.3280157442064336
145,0,Delay worries varsity body,-0.6769991596301312,-0.3344660387562131
146,0,Builder repay instalment money,-0.6622224038382345,-0.4070538711326424
147,0,Delhi safe rapists,0.5482279770301945,-0.5026422303465167
148,0,Citizens say LUSU poll,-0.6647279862541142,-0.03259001630051631
149,0,Kale Kachewala robs 13 houses Ludhiana,0.7663885357846247,-0.10338391744190824
150,0,Vegetables drive pricey wedge,-0.4366999286416881,0.6548628357882794
151,0,Govt complies SC order medical admissions,0.06522165258369499,-0.6726650266022861
152,0,Sonia hits Pawar,0.7728822679263625,0.03505657664474231
153,1,At MIT; share music via cable,-0.32003334358989394,0.1522135755128031
154,0,Baramulla natives rejoice Geelani's acquittal,-0.56223860997447,-0.22272983435427715
155,0,Telgi scam: Shinde rejects demand CBI probe,0.1487663797604395,-0.4439767091634528
156,0,Lady behind spirited force,-0.08162343172064655,0.7624213445360059
157,0,For love neighbours,0.530342255715014,-0.5280139713847835
158,0,Cottons final,0.4681840185329428,0.6314654811945783
159,0,Rail-bus ticketing system take,0.6374319021802947,0.46470915274211666
160,0,Howzzat? It's fan-tastic win!,-0.17749519945179731,0.32483816902796336
161,0,3 THC scam accused file replies,-0.6922593916890197,-0.22439211178101606
162,0,Ajeya Singh CSFB India head,-0.36475276265438605,-0.5815419497054597
163,0,Kalam return first love,-0.646038771679473,0.3178821514186314
164,0,Rewards homeward bound,-0.7756145467475382,-0.15790626550405443
165,1,Rahul; Priyanka buoy Congressmen's spirits,0.1644559858578137,-0.20302394155198386
166,0,Bread sweetens Bakrid feast,-0.6662250522837947,-0.42502976923727237
167,0,Ram temple unfinished biz: PM,-0.5389547294600369,0.23376014869709014
168,0,BJP launch poll campaign Hoshiarpur Saturday,-0.5948614981567659,-0.30572131126725516
169,0,5 LeT men killed J&K encounter,-0.01340748422704654,-0.6572632649844845
170,0,Hero Honda ranked 3 India,-0.41953418553616134,0.5698843638326231
171,1,Chandigarh follow Singapore; Malaysia planning,0.176802495459073,-0.4376670615106117
172,0,ADGP probe Kannur jail clash,-0.5852211839477571,-0.48526509856830813
173,1,For them; home away home,0.14089306229856663,-0.2949586994438363
174,0,Dissidence Hoshiarpur BSP,-0.7818796660719635,-0.09943536422283579
175,0,Inzy eyes revenge via Abu Dhabi face,0.7659467593331489,-0.053237322053350085
176,0,Two militants killed J&K,0.6836001379365254,-0.01210734219756309
177,0,JD(S) divided support,0.6578006597134037,-0.308014833572096
178,2,'Bush recognises Indians America',0.5527676822822747,-0.03617600679890024
179,1,Disinvestment out; NRI ministry,0.4047111058474769,-0.23532799988952913
180,0,Savarkar's birth anniversary celebrated,0.506092225224754,0.35464782494565295
181,0,Beach volleyball probables coaching camp,0.13937247741516384,-0.7745583375418845
182,0,Laloo travel incognito assess rail problems,-0.4075970278170957,-0.670795749698086
183,0,Hot Line: Natwar speaks Kasuri,0.3197562135231985,-0.5157263777609264
184,0,Fake notes: Alert Golden Temple,0.04880335309374835,-0.5586401717758561
185,0,Jesse jaisi koi nahin?,-0.6357593224780187,-0.40686899555030703
186,2,Cricket team campaign girls' education,0.07449459189449818,0.26931973991127084
187,1,Don't interfere DK Trust; govt told,0.4208587870471481,0.003115170777735676
188,1,Robbery bid foiled; 4 held,-0.1891308090108611,-0.38813156033199975
189,0,Ever wondered makes good drought?,0.6543199022081833,0.002887484376269846
190,0,Dam Alarm: Narmada waters bring flood fear,0.13490705133086375,-0.3707830604821896
191,0,RBI's online connection,0.3475262522805847,-0.07030860174062126
192,0,Bilkis case potent Best,-0.3666803466261745,0.602990201800248
193,0,HC comes rescue rape victim,0.22483595309067392,-0.6098893929472738
194,0,Uma remanded judicial custody,0.6978880412453053,0.36178603430919665
195,0,Weighing gainful options,-0.6259037661720136,0.40765754264734877
196,0,Zari worker weaves dream,0.7532604505016997,-0.14081989331081854
197,0,No plan reinstate Bharati: BJP,0.10629924779528799,-0.37786342650537474
198,0,Larger life images thanks new tech,0.366440276682398,0.5650270683774427
199,0,NEC sets foot India,-0.5710194737147021,-0.37069539314037664
200,0,Pravasi Bharatiya Diwas means business: Tytler,0.4514308346736826,0.07791708948302531
201,2,'Foolproof scan cargo impossible',0.1842430524610841,-0.6110925688708705
202,1,Trains collide head-on Nadia; 55 injured,-0.06121286925510625,-0.5485294056748777
203,0,Alarm pornography Internet,-0.7377520159628707,0.27861718525512946
204,0,Lalu comes clean cash doled,-0.76518040891967,0.007231975260231057
205,0,Wrong call: They got trapped,-0.2352737412828995,0.5468896218020147
206,1,Ex-PM's poser: Reject men; elect eunuch,-0.0015154041004728702,0.08699285301836436
207,1,Is water food; court asks Centre,-0.0017939587324487362,-0.10497621587246488
208,0,Make home oyster,-0.14084598469965984,-0.670942806029374
209,0,Steep mountain ahead climb,-0.2383590477459177,-0.7484122990437195
210,0,Did he? Didn't he?,-0.5923074640063034,-0.04164712367038975
211,0,Top Hizbul commander surrenders J-K,-0.6950797220952243,0.37007453145817804
212,2,Plague 'blessed' Europe HIV immunity,-0.5316400128530524,0.08764180452625696
213,0,Modi trip cancelled: Whodunnit?,-0.4227709432318259,0.21376110278462393
214,0,BIT branch Patna July,0.6614320066789381,-0.42634259538251773
215,0,Another chapter AP Singh saga,-0.7238501186720672,-0.27846558065987903
216,0,Court stays 98 admissions,0.4190245532433605,-0.5648660292913332
217,0,Mystery behind missing NRI deepens,0.5804039586571417,0.5198809062722077
218,0,US invites Nagapattinam collector,-0.5013037728638732,-0.6053481999417684
219,0,Pataudi trouble,-0.7830513233865333,0.10378931938640429
220,0,Party special: Dum maro dum fun!,-0.49736225124973565,-0.37789462178442695
221,1,Sex MMS replace movies; TV,-0.3128195513336544,-0.42195757659961075
222,0,Anil Kumar breaks National 100-m record,-0.38502766656669946,-0.6696994609682863
223,0,Too many gangs give cops sleepless nights,0.6592374134709317,0.2378646275004456
224,2,'Turn light; darling',0.050924407501911115,-0.10348288888867753
225,0,Network marketing set hit India,-0.4732787105326654,0.43772611537071976
226,0,India let Australia take home prize,-0.06161400578181908,-0.6407021105092503
227,0,Cocky veteran vs confident novice,-0.6873632172308103,0.3886346552851031
228,2,Godhra train burning: Eyewitnesses' version,-0.07481415308698693,-0.274970022506539
229,0,WB sends samples bird flu test,-0.19286667290758533,-0.7243122969232817
230,0,TV channel told give original clippings,-0.7777254786560984,-0.00848780768420422
231,0,Nursing home pay negligence,0.11031692520774607,0.6857874752929526
232,1,Mobile Delhi turns 10; Bharti,-0.11818288525802921,-0.23423483680077972
233,1,Man; I feel lonely!,-0.2422111894267954,-0.1351218755916731
234,0,Marriages quake-hit Pakistan,-0.2101441187041359,-0.759225363807391
235,0,Dar's custody extended 13 days,0.3402540862486549,-0.04757313300148026
236,0,Posco's green signal Orissa project,0.5072274771777401,0.2185914136857148
237,0,Make Bihar manufacturing state: Nitish,-0.487924153014781,0.09613765488766146
238,0,Demolition drive top gear,-0.5984536508165986,0.1944180780200456
239,0,Custody rapists NRI model,0.4047371738492188,-0.6644551302138596
240,1,Metro runs Monday crowd; rainy day,-0.08804951512771965,-0.09406588068768477
241,0,Slept well? Your counting could go wrong,0.4079348028672268,-0.5393195705529402
242,2,'Kama Sutra' gives state hard time,-0.019542446515978005,-0.3442286325765835
243,0,Sadashivnagar goes Koramangala way,0.33418670836237996,-0.7033028549161036
244,2,'Artificial cells expanded genetic code',0.591681855215384,0.2725186464911344
245,0,MLA demands statehood Kutch,0.5020538898036845,-0.5920480460252475
246,1,News channel staff beaten; car torched,-0.4358668336261799,-0.11106105216505248
247,0,Where Zahira? Cops desperate,-0.6807934081729251,0.11328195814969283
248,0,Left parties petition EC W Bengal,-0.5505937963913452,-0.5451859329786901
249,0,Three jail officials suspended,-0.3436585901148368,-0.6546846325720882
250,0,VIEW FROM THE TOP: Bollywood grows,0.12103911678095546,0.5073794855183014
251,0,One vegans state 84% non-vegetarians,-0.7328839408023837,-0.027115367906066213
252,0,Mahajan gets emotional farewell,0.7229979578716524,0.3188038485272453
253,0,No limit flying sky: Nitish,-0.5869529150647629,-0.22748470560294545
254,0,What Guy Fawkes Night?,0.601798049401857,0.39806821009887633
255,0,Houghton emerges leading contender,-0.20848689921587568,0.7547276278147917
256,1,CPI(M) member killed; another seriously injured,0.1978719183747714,-0.3932940904762592
257,0,Villarreal refuse part Forlan,-0.45570055671032567,-0.6418648750089474
258,0,Centre's nod nuke power plant Bihar,-0.49458375335789273,-0.08197921110980898
259,1,Taliban feel heat Nato meet; 27 killed,0.4617980016086281,-0.08730797082694294
260,1,Governor; HC face-off,0.020583768517120123,-0.41552439452079437
261,0,Nalco employees halt work oppose selloff,-0.5947846387208304,-0.4538101125848339
262,0,Arcelor decide rival suitors,-0.40238242650489625,0.6766210062052609
263,0,CPI(M) leader Satyanarayana dead,0.539077324975109,-0.4526870882624173
264,0,Larger SC Bench may tackle MPLADS case,-0.2152265386740361,-0.6716860255514663
265,0,Police make sketches suspects,0.3671454690947448,0.38487567273675966
266,0,European look,-0.1756495432038653,-0.7537547430467226
267,0,Singer Udit Narayan files complaint,0.08604764505403541,-0.7800948459561958
268,2,'Rome built day; neither I',0.12783877745804628,0.014653665689411111
269,0,What ails MSU?,-0.7318372223461412,0.04703668439103923
270,2,Buddha; Basu spat 'evil' Dalmiya,-0.22289382524717646,-0.30066954266298784
271,0,Out closet: Royal accepts gay son,-0.40172722598192323,0.42222096653194907
272,0,Bagan take part Man U tourney,0.7398820970026028,0.20988164404276322
273,1,Merit; quota,-0.25308858879254037,-0.11376435892826794
274,2,'He wanted bodyguard post',0.5208232873731452,-0.16366865371524986
275,0,Defence workers launch agitation,0.350920653125075,0.6483878094086152
276,1,Shop rentals: Up; away,-0.019275823414428964,-0.11054925382764591
277,0,Netherland beat SA 2-0 WC hockey,-0.7821854602962132,0.08079397892303013
278,0,Jessica case: Accused doctor granted bail,-0.3661743849854308,0.2265791445082737
279,0,Just job,-0.05063443960747712,-0.7846745197537713
280,0,CM distribute portfolios today,0.20521768382019054,-0.6543864243137117
281,0,Park money,0.2723662972988039,-0.7274940271305718
282,2,'There's one life right now',0.05519386781322471,0.22278229521380663
283,0,Infy owners offer sell stake ADS,0.7259265640178064,0.2701664680664924
284,1,MUL invest Rs 9;000 cr upgradation,-0.29502199351998426,-0.3160927916948351
285,0,Too many cooks ..,-0.3820471573265743,-0.6575506262377707
286,0,Flintoff sure captaincy,0.557991292692956,0.5614667783960013
287,0,NCP set lone ranger civic polls,-0.619221885737816,-0.31917349836428766
288,0,New role would challenging Tendulkar: Chappell,-0.17678592712578342,-0.43811515948821017
289,0,Readerspeak: Why Indians fighting?,0.2608105175401158,-0.24879650495607541
290,0,Metro buys retail space Mumbai,0.3031422867621158,0.7027026089786954
291,0,Set federal agency tackle terror: BJP,-0.16643081354326603,0.3988793172441732
292,1,Uthappa; Kaarthick confident WC,-0.08158688155756363,0.530516508886124
293,2,'There loud noise; followed smoke',0.10318753945347023,0.18531870222232824
294,0,He hates Parzania,-0.37123277613625333,0.6967109946426011
295,0,No power cuts,0.6171761151472359,0.3368804335179558
296,0,Nithari: SC rejects plea transfer trial Delhi,0.15022163026436303,0.3555325690319746
297,0,I'm star: Muttiah Muralitharan,-0.49231290509322634,-0.18887463377526817
298,1,9 killed; 28 injured mishap Orissa,-0.24188718786994093,0.16098108980310322
299,2,SAARC leaders seek 'bold' steps combat terror,-0.1363485694372739,0.586696236253869
300,0,International airport Islamabad,-0.7170948223910011,-0.29848546681610016
301,2,Insurer may end paying lakhs Pareira's 'revelry',0.23113213620428594,0.3027168636554827
302,0,The day pics: May 5,-0.17208010976555252,-0.07690422737795309
303,0,Fake encounter: Court issues arrest warrant 5 cops,-0.45516650296083333,-0.032339174367052116
304,0,DLF Assets listed bourses,0.012083726678358516,0.7877516687080008
305,0,The Train (Now Playing),0.5094852169068869,-0.4435582693179522
306,1,Some way go nuke deal; talks likely G-8,-0.4182474767601533,-0.19107957844487405
307,0,Zooming auto innovation,0.65270308592472,0.22383145428192974
308,1,Day 32: Fourth day go; RTW still stuck Magadan,-0.08128057678692759,0.20019679124760015
309,0,US takes shine gold exports,0.38146723719693776,-0.6834217117641969
310,0,Just,-0.7919519467102633,-0.0008288757397815183
311,0,UK may begin strict checks migrants,-0.3094704027034569,0.6831683931703365
312,0,Arcelor Mittal's ex-CEO retire board,-0.04091202466114769,0.651288768883907
313,0,Check Potter Quotient,-0.7843547025330232,-0.05837739943351632
314,0,Ramu's Sholay turns Aag,0.5094975844915951,-0.3266331983813099
315,1,Boat capsizes Ganges; one dead; dozen feared drowned,-0.10721486696198072,-0.304169926565615
316,0,Lohan lashes actresses!,0.7648740976124749,0.01703082606425707
317,0,Sweet pills Asiatic lion,0.6422475292530689,0.45117548686958486
318,0,BCCI's IPL antidote ICL,-0.6117423332261485,-0.14948691681615484
319,0,A dazzling evening,0.07261336660699,0.7885155208503711
320,0,Spirit season!,0.7250755892709404,-0.15392844715805096
321,0,Hopes ride high young professionals: Mukesh Ambani,0.2488070414643586,0.5588598899105648
322,0,Rail traffic restored Raje govt begins talks Gujjars,-0.43663172711937004,-0.547511599809223
323,1,Mamata Banerjee visits Rizwanur home; demands CBI probe,0.3755369390941587,-0.03967020714714664
324,0,JD(S) defends decision support BJP,-0.5533837572604009,0.3452131293951853
325,0,Govt seals two cracker shops,-0.48015351357556607,0.47818140775103074
326,2,'Tech stocks grow globally',-0.5333459938443453,0.27784747773608526
327,0,Ratan Thiyam's play screening,0.5247906531941142,-0.29482831303658774
328,0,PMO wants regulator coal,0.7395020907979405,-0.24385492410349036
329,0,I'm boring person: Priyanka,-0.28300686184646967,-0.41167404494591125
330,0,Beowulf (Now Playing),0.32324215382764004,0.6401482663902786
331,0,Khan's directorial debut multi-starrer,-0.018523401506761846,0.5917010609371325
332,0,IAF buys new radars boost coastal surveillance,0.664278119154325,-0.2736514008682654
333,0,Liquor license demand gathers steam,-0.708390119979524,-0.3317836126746892
334,0,Ranatunga appointed Chairman Sri Lanka Cricket,-0.7737292705823846,-0.07733521777567325
335,0,Three held trading snake venom,0.27859230814661845,0.701054665592382
336,0,Anushka's philosophy,-0.60782526716197,0.005010671796090326
337,0,Benson consulted Steve: Ganguly,-0.44969618626197916,-0.3512569222831428
338,2,Haryana host 'Summit-2008',0.14996227568491233,0.5779321247458068
339,1,Jeev; Jyoti trail Woods Dubai Desert Classic,-0.14920598697350682,0.6322816097157767
340,0,4 arrested selling titars,-0.7290183343599883,0.08205389526039114
341,0,Exiled Lankan leader's daughter marries Indian,0.2115922569229281,0.48782441058483716
342,0,Monkey menace nearly kills woman,0.3468460609124849,0.5929971433770744
343,0,SBI Capital set Rs 400-crore VC fund,0.03457091655318583,0.7070908006049732
344,0,Local groups offer salve N Indians,0.35487769487345583,-0.6486380455322295
345,1,Gujarati boy; Surinam lass Bhojpuri flick,-0.5694030446718218,0.19327299100380854
346,0,Sold out!,0.625016159830608,-0.38693451045611504
347,0,No ban BlackBerry services,-0.706277446810383,0.2607125232269413
348,0,Rani pay Rs 66 lakh plot,0.7289658046323545,0.12342134475996085
349,1,Two killed; 24 hurt accident,0.2862924480728676,-0.18027588187904256
350,0,Key Sadiq encounter journalist,0.78704432940805,0.054941731596086604
351,0,Krazzy 4 lift?,0.651570062068535,0.2946620939999374
352,0,Temperature touches 39.1 degree C,0.14288669269492837,0.7745333985875457
353,0,Blake last four Houston clay,0.6909038420537112,-0.3829310190093273
354,0,Mamata convoy attacked Nandigram,-0.03190923039635945,0.7513023928445929
355,0,Dancing rain,-0.679513879918491,-0.358261793759154
356,0,Kings XI wish Tendulkar 35th birthday,-0.2248119085633041,-0.7474051137744351
357,0,Cong dharna price rise,0.08642468153161914,0.7490078553617869
358,0,What went wrong Yahoo!,0.0381492350831093,0.7515332839370931
359,0,RS adjourned Women's Bill,-0.12306739413145416,0.28775958115941425
360,0,Rajasthan beat Delhi 3 wickets,0.19411143452351629,0.6593636082178697
361,0,No trade deal without meeting livelihood concerns: India,-0.0559471582140319,0.44352441816432586
362,0,A Z IPL,-0.04116340711149612,0.7855883914893105
363,0,Walking style,0.783350825772111,-0.04988452936230598
364,0,Liv Tyler hopeful finding love,-0.13526853806909875,-0.7629894098860855
365,0,Muslim League chief Banatwala dies,-0.14645682046452874,-0.7273928971790582
366,0,Terror scare sparks rush insurance,-0.4726020952579185,-0.5983237050822627
367,0,How buy right cell phone,0.7236178584096155,-0.17879785182499014
368,0,Rohtak get IIM,0.18945085554295088,0.7676945494783247
369,2,Another double retirement Force India 'home' race,0.4377404778700899,0.08384195961129504
370,0,TRS looks Maya bring Cong fall,-0.29277439651017756,-0.6384463839529737
371,0,Indian worker found strangled Jeddah,-0.7347187475618344,0.022688883112904415
372,0,Do Egyptian touch,-0.24760479560501167,-0.7331410686884346
373,0,Rahul effect: Kalawati gets buffalo house,0.5265706359342921,0.2166663499144046
374,0,Seduce girl humour,0.7464565927317173,-0.16298740348661936
375,0,Payback? Centre upgrades Amar's security Z-plus,-0.2288584230653992,0.21602000438223473
376,1,Two news channels blacked Jammu; protests continue,-0.20808517781037122,0.1185869957195533
